id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built,yr_renovated,zipcode,lat,long,renovation_category,renovation_category_numeric,color
3276930380,675000.0,4,2.0,2560,36601,2.0,0,0,1987,0,98075,47.5851,-121.992,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
624110020,730000.0,3,3.0,3460,13129,2.0,0,0,1988,0,98077,47.7315,-122.058,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6192410280,762500.0,5,4.0,3290,5880,2.0,0,0,2005,0,98052,47.7067,-122.119,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7691800130,650000.0,3,2.0,2790,6720,2.0,0,0,2002,0,98075,47.5958,-122.038,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7287100177,525000.0,4,2.0,2740,12106,1.0,0,0,1992,0,98133,47.7648,-122.355,Never Renovated,0,[0.5 0.  1.  1. ]
3275850020,781000.0,4,2.0,2590,8571,2.0,0,0,1988,0,98052,47.691,-122.105,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9528100899,827000.0,3,2.0,1850,1330,2.0,0,0,2004,0,98115,47.6831,-122.325,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7202340010,671300.0,4,2.0,3280,5232,2.0,0,0,2004,0,98053,47.6798,-122.033,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3558000170,329950.0,4,2.0,1920,4600,2.0,0,0,2002,0,98038,47.3795,-122.023,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2781100080,438900.0,4,2.0,2740,5700,2.0,0,0,2006,0,98038,47.3535,-122.026,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3630030290,600000.0,4,2.0,2310,3866,2.0,0,0,2005,0,98029,47.5498,-121.996,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9510910250,670000.0,4,2.0,2095,4569,2.0,0,0,2002,0,98052,47.6603,-122.087,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682231330,519000.0,2,2.0,1560,4823,1.0,0,0,2004,0,98053,47.7111,-122.032,Never Renovated,0,[0.5 0.  1.  1. ]
8641500280,270000.0,2,2.0,840,867,2.0,0,0,2005,0,98115,47.6955,-122.304,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7605800050,1000000.0,3,2.0,2730,5832,2.0,0,0,1998,0,98005,47.6216,-122.161,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7167000020,792500.0,4,2.0,4290,175421,2.0,0,0,2004,0,98010,47.3585,-121.988,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8857640170,533000.0,4,2.0,2830,6536,2.0,0,0,2003,0,98038,47.3888,-122.032,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9206700190,713900.0,3,2.0,3370,167706,1.0,0,0,2000,0,98038,47.4379,-122.022,Never Renovated,0,[0.5 0.  1.  1. ]
4136930190,427500.0,4,2.0,3160,8726,2.0,0,0,1999,0,98092,47.2582,-122.223,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1424059022,1150000.0,3,2.0,3830,48743,2.0,0,0,1991,0,98006,47.5663,-122.125,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6204050080,555000.0,3,2.0,3160,4270,2.0,0,0,2006,0,98011,47.7453,-122.194,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7128300500,495000.0,3,2.0,2100,3000,2.0,0,0,1996,0,98144,47.595,-122.306,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4136890280,320000.0,4,2.0,1940,7040,2.0,0,0,1998,0,98092,47.2632,-122.209,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1775500050,440000.0,1,1.0,1160,64469,1.0,0,0,2009,0,98072,47.7433,-122.082,Never Renovated,0,[0.5 0.  1.  1. ]
291300280,310000.0,2,2.0,1090,923,2.0,0,0,2004,0,98027,47.5347,-122.071,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1559900080,289200.0,3,2.0,1760,7023,2.0,0,0,1995,0,98019,47.7468,-121.98,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1377300005,1445000.0,4,4.0,3470,8580,2.0,0,0,2007,0,98199,47.6433,-122.403,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8165501640,309950.0,2,2.0,1460,1607,2.0,0,0,2007,0,98106,47.5395,-122.369,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2623069069,775000.0,3,2.0,2620,241200,2.0,0,0,1998,0,98027,47.4574,-122.01,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
255550190,350000.0,3,2.0,2100,3574,2.0,0,0,2005,0,98019,47.7453,-121.984,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1829300130,795000.0,4,2.0,3160,16564,2.0,0,0,1987,0,98074,47.6365,-122.04,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1518000080,325000.0,3,2.0,1570,3143,2.0,0,0,2001,0,98019,47.7364,-121.969,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8965500020,780000.0,3,2.0,2110,9773,1.0,0,0,1986,0,98006,47.5628,-122.115,Never Renovated,0,[0.5 0.  1.  1. ]
2005950050,260000.0,3,2.0,1630,8018,1.0,0,0,2003,0,98001,47.2638,-122.243,Never Renovated,0,[0.5 0.  1.  1. ]
9406500480,273000.0,2,2.0,1384,1822,2.0,0,0,1990,0,98028,47.7525,-122.244,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3522049063,639900.0,4,2.0,3380,75794,2.0,0,0,1997,0,98001,47.3511,-122.266,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2085700050,420000.0,4,2.0,2480,8626,2.0,0,0,2001,0,98001,47.3185,-122.262,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1321720170,610000.0,3,2.0,3440,18167,2.0,0,0,1991,0,98023,47.2909,-122.342,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4141680190,375000.0,3,2.0,2320,5760,1.0,0,0,1987,0,98178,47.504,-122.248,Never Renovated,0,[0.5 0.  1.  1. ]
3629980440,742500.0,4,2.0,2620,4400,2.0,0,0,2004,0,98029,47.5524,-121.991,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5561200980,390000.0,4,2.0,2680,35218,2.0,0,0,1986,0,98027,47.4613,-121.997,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2130410050,287000.0,3,2.0,1490,9600,1.0,0,0,1987,0,98019,47.7378,-121.977,Never Renovated,0,[0.5 0.  1.  1. ]
3570300080,435000.0,3,2.0,1380,3015,2.0,0,0,2009,0,98052,47.6783,-122.157,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8651610680,670000.0,4,2.0,2570,9086,2.0,0,0,1999,0,98074,47.6373,-122.064,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3629970190,769000.0,4,4.0,3010,6202,2.0,0,0,2005,0,98029,47.5533,-121.993,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3905010010,639000.0,4,2.0,2500,8540,2.0,0,0,1990,0,98029,47.5759,-121.994,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6705850020,740000.0,4,2.0,3030,8335,2.0,0,0,1992,0,98075,47.578,-122.056,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1623800440,499922.0,3,2.0,1460,3000,1.0,0,0,1990,0,98117,47.682,-122.365,Never Renovated,0,[0.5 0.  1.  1. ]
3904902500,675000.0,4,2.0,2940,14071,2.0,0,0,1986,0,98029,47.5627,-122.018,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7308600050,738515.0,5,3.0,3360,9200,2.0,0,0,2014,0,98011,47.7754,-122.173,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9178601660,1695000.0,5,3.0,3320,5354,2.0,0,0,2004,0,98103,47.6542,-122.331,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7852180430,450000.0,4,2.0,2070,3982,2.0,0,0,2004,0,98065,47.531,-121.854,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8155820080,402000.0,4,2.0,1790,7311,2.0,0,0,1992,0,98056,47.5055,-122.189,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
425079099,560000.0,3,3.0,4120,60392,2.0,0,2,1994,0,98014,47.6804,-121.913,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4401200130,792000.0,4,3.0,3100,10245,2.0,0,0,1999,0,98052,47.6858,-122.107,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1558500050,435000.0,3,2.0,3380,7074,2.0,0,0,1999,0,98019,47.7462,-121.978,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5113260170,215000.0,3,2.0,1280,6994,1.0,0,0,1991,0,98038,47.3889,-122.048,Never Renovated,0,[0.5 0.  1.  1. ]
5016001060,650000.0,2,2.0,1740,2500,2.0,0,2,1994,0,98112,47.622,-122.3,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1330250010,289950.0,3,2.0,1670,7757,1.0,0,0,1992,0,98030,47.3802,-122.207,Never Renovated,0,[0.5 0.  1.  1. ]
9524100050,360000.0,3,2.0,1255,1113,3.0,0,0,2010,0,98103,47.6958,-122.343,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
5416500680,449000.0,4,2.0,2960,6031,2.0,0,0,2005,0,98038,47.3596,-122.04,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2024069008,2200000.0,5,5.0,5990,10450,2.0,1,4,2002,0,98027,47.5554,-122.077,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2195700050,810000.0,4,2.0,3480,59242,2.0,0,0,1988,0,98072,47.7391,-122.102,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1437580480,994000.0,5,3.0,4260,7861,2.0,0,0,2005,0,98074,47.611,-121.992,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7203102140,300000.0,2,1.0,1290,2482,2.0,0,0,2008,0,98053,47.6972,-122.025,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
40000235,380000.0,5,2.0,2130,8428,2.0,0,0,2013,0,98168,47.4726,-122.282,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6848200221,635000.0,3,4.0,1730,1349,3.0,0,0,2009,0,98102,47.6224,-122.326,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
7852110050,574000.0,3,2.0,2380,6832,2.0,0,0,2002,0,98065,47.5372,-121.876,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5703000050,545000.0,3,2.0,1780,191228,2.0,0,2,1988,0,98045,47.4575,-121.748,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7300400170,334000.0,4,2.0,2310,6200,2.0,0,0,1998,0,98092,47.3321,-122.172,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8850000509,525000.0,2,2.0,1620,1444,2.0,0,0,2007,0,98144,47.5892,-122.309,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4123840470,408000.0,3,2.0,2620,8403,2.0,0,0,1991,0,98038,47.3675,-122.042,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1150900080,846450.0,4,2.0,3710,7491,2.0,0,0,2003,0,98029,47.5596,-122.016,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1522059120,409124.0,5,3.0,3320,11340,2.0,0,0,1999,0,98042,47.3904,-122.154,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5406500480,668000.0,4,2.0,2670,4410,2.0,0,0,1999,0,98075,47.5978,-122.038,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2540820010,750000.0,4,2.0,2930,8641,2.0,0,0,2010,0,98034,47.7199,-122.246,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6600220380,538888.0,5,3.0,2080,13189,2.0,0,0,1987,0,98074,47.6288,-122.031,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3990200020,359000.0,4,2.0,1680,9244,2.0,0,0,1991,0,98166,47.4612,-122.352,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
112900020,300000.0,3,2.0,1660,5128,2.0,0,0,2001,0,98019,47.7362,-121.967,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8700110020,273000.0,3,2.0,1650,5994,2.0,0,0,1989,0,98030,47.3603,-122.19,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9831200221,670000.0,3,2.0,1420,1438,2.0,0,0,2003,0,98102,47.6265,-122.323,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3905050280,533000.0,3,2.0,2060,4812,2.0,0,0,1990,0,98029,47.5793,-122.002,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3026059341,549950.0,4,4.0,3090,10510,1.0,0,0,1991,0,98034,47.7176,-122.214,Never Renovated,0,[0.5 0.  1.  1. ]
8856970440,353500.0,3,2.0,2020,4845,2.0,0,0,2001,0,98038,47.3848,-122.033,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5416500840,320000.0,4,2.0,2570,4865,2.0,0,0,2005,0,98038,47.3588,-122.038,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3523069008,890000.0,4,3.0,4360,210254,1.0,0,0,2000,0,98038,47.4375,-122.008,Never Renovated,0,[0.5 0.  1.  1. ]
6806300920,490000.0,4,2.0,3020,8302,2.0,0,0,1994,0,98042,47.363,-122.127,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3317010130,236000.0,3,2.0,1090,7647,1.0,0,0,1994,0,98003,47.2613,-122.302,Never Renovated,0,[0.5 0.  1.  1. ]
6301800020,535000.0,3,2.0,1850,10109,2.0,0,0,1991,0,98034,47.7163,-122.229,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9320350020,490000.0,4,3.0,2330,3497,2.0,0,0,2003,0,98108,47.554,-122.308,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2524049056,950000.0,3,3.0,3330,15093,2.0,0,0,1988,0,98040,47.5395,-122.242,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8562740440,760000.0,4,2.0,2990,5280,2.0,0,0,2003,0,98027,47.5353,-122.066,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6600780130,367500.0,4,3.0,3110,7231,2.0,0,0,1997,0,98092,47.3279,-122.191,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5100403947,580000.0,4,2.0,2150,5000,2.0,0,0,2001,0,98115,47.6962,-122.314,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3066400080,665000.0,4,2.0,2720,10000,2.0,0,0,1987,0,98074,47.6293,-122.051,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4027701253,470000.0,4,2.0,1990,30083,2.0,0,0,1998,0,98155,47.7678,-122.272,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8067000020,295000.0,5,4.0,2100,5107,2.0,0,0,1999,0,98178,47.5108,-122.257,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
808300460,415000.0,4,2.0,2230,5743,2.0,0,0,2002,0,98019,47.7245,-121.957,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2133020020,372000.0,3,2.0,1920,15260,2.0,0,0,1990,0,98019,47.7317,-121.964,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5416500660,426500.0,4,2.0,2960,4640,2.0,0,0,2005,0,98038,47.3597,-122.04,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
824059321,1965220.0,4,4.0,4370,8510,2.0,0,1,2003,0,98004,47.5876,-122.204,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
126049217,400000.0,3,2.0,1530,10731,1.0,0,0,1986,0,98028,47.7655,-122.244,Never Renovated,0,[0.5 0.  1.  1. ]
1972205790,755000.0,3,2.0,2000,1950,3.0,0,0,2005,0,98109,47.6476,-122.356,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2607760680,490000.0,3,2.0,2040,9622,2.0,0,0,1995,0,98045,47.4833,-121.8,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3523059056,365000.0,3,2.0,2640,6715,2.0,0,0,1991,0,98058,47.441,-122.125,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1657530010,260000.0,3,2.0,1600,2244,2.0,0,0,2005,0,98056,47.4899,-122.164,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5608000840,905000.0,4,2.0,3520,12193,2.0,0,0,1993,0,98027,47.5535,-122.095,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8648100130,306500.0,3,2.0,1970,6291,2.0,0,0,1998,0,98042,47.3627,-122.073,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9358002232,380000.0,3,2.0,1470,1656,2.0,0,0,2003,0,98126,47.5653,-122.369,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4340000080,1450000.0,4,4.0,2820,7809,2.0,0,0,1995,0,98004,47.622,-122.195,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853240660,650000.0,3,2.0,3060,7831,2.0,0,2,2004,0,98065,47.5401,-121.861,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1498301213,384000.0,3,2.0,1540,1564,2.0,0,0,1998,0,98144,47.586,-122.313,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2163300130,386000.0,5,2.0,2740,12413,2.0,0,0,1990,0,98031,47.4199,-122.183,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8662500130,251100.0,4,2.0,1790,5257,2.0,0,0,1996,0,98030,47.3849,-122.204,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1888120080,870000.0,4,4.0,3610,12811,2.0,0,0,2000,0,98075,47.5812,-121.993,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853221330,675000.0,4,2.0,2920,6000,2.0,0,4,2004,0,98065,47.5333,-121.859,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682260470,437000.0,2,2.0,1440,4225,1.0,0,0,2005,0,98053,47.7143,-122.032,Never Renovated,0,[0.5 0.  1.  1. ]
7229800430,379500.0,3,2.0,1830,25641,2.0,0,0,1989,0,98059,47.4786,-122.112,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
42000130,600000.0,5,4.0,4440,9784,2.0,0,0,2012,0,98168,47.4702,-122.275,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4139430250,1436000.0,4,4.0,4970,16582,2.0,0,3,1992,0,98006,47.5496,-122.12,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9834201470,303000.0,2,2.0,1000,1075,2.0,0,0,2007,0,98144,47.5708,-122.288,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
561500290,315000.0,3,2.0,1660,37642,1.0,0,0,1991,0,98022,47.2559,-122.007,Never Renovated,0,[0.5 0.  1.  1. ]
3905080280,529000.0,3,2.0,1880,4499,2.0,0,0,1993,0,98029,47.5664,-121.999,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2426049174,481500.0,3,2.0,1840,10500,2.0,0,0,1993,0,98034,47.7326,-122.234,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9407600250,211000.0,3,2.0,1060,7412,1.0,0,0,1987,0,98038,47.3897,-122.051,Never Renovated,0,[0.5 0.  1.  1. ]
464001025,722500.0,4,4.0,2600,5100,2.0,0,0,2003,0,98117,47.6948,-122.395,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5104531640,585000.0,4,3.0,3400,5100,2.0,0,0,2006,0,98038,47.3548,-122.002,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5406500170,645000.0,4,2.0,2780,4200,2.0,0,0,2001,0,98075,47.5989,-122.039,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2011000010,257950.0,3,2.0,1370,5858,1.0,0,0,1987,0,98198,47.3815,-122.313,Never Renovated,0,[0.5 0.  1.  1. ]
8016250080,245000.0,3,2.0,1610,7223,2.0,0,0,1994,0,98030,47.3661,-122.173,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4053200285,725000.0,3,2.0,3410,41022,2.0,0,0,1990,0,98042,47.3228,-122.08,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5411600020,702000.0,4,2.0,2810,4922,2.0,0,0,2005,0,98074,47.614,-122.041,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2310000430,284000.0,3,2.0,1580,7034,1.0,0,0,1989,0,98038,47.3564,-122.04,Never Renovated,0,[0.5 0.  1.  1. ]
3249500020,625000.0,3,2.0,2750,35000,2.0,0,0,1993,0,98077,47.75,-122.024,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
104560010,278500.0,4,2.0,1940,6206,2.0,0,0,1990,0,98023,47.3063,-122.359,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3356404198,286000.0,4,2.0,2060,16000,2.0,0,0,1993,0,98001,47.2849,-122.251,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3904901330,449950.0,3,2.0,1610,5159,2.0,0,0,1985,0,98029,47.5675,-122.019,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2215800050,785000.0,4,2.0,3440,56192,2.0,0,0,1994,0,98053,47.6969,-122.046,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3226079091,755000.0,3,2.0,3680,203860,2.0,0,0,1994,0,98014,47.6903,-121.929,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1425059193,817500.0,5,4.0,3600,9312,2.0,0,3,2005,0,98052,47.6582,-122.122,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5694000768,550000.0,3,2.0,1700,1481,3.0,0,0,2002,0,98103,47.6598,-122.349,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
723099028,320000.0,3,2.0,1550,34175,2.0,0,0,1999,0,98045,47.4855,-121.698,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4139480190,1153000.0,3,3.0,3780,10623,1.0,0,1,1999,0,98006,47.5506,-122.101,Never Renovated,0,[0.5 0.  1.  1. ]
1133000050,362000.0,4,2.0,2360,7370,1.0,0,0,1985,0,98125,47.7201,-122.308,Never Renovated,0,[0.5 0.  1.  1. ]
2770601462,503500.0,3,2.0,1810,1750,2.0,0,0,1997,0,98199,47.6513,-122.386,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3630120480,653000.0,3,2.0,2290,3475,2.0,0,0,2006,0,98029,47.5551,-122.001,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
624110050,760000.0,4,3.0,3370,12447,2.0,0,0,1991,0,98077,47.7309,-122.058,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6204200170,525000.0,4,3.0,2910,6308,1.0,0,0,1985,0,98011,47.7352,-122.201,Never Renovated,0,[0.5 0.  1.  1. ]
2324079073,710000.0,3,3.0,2930,218235,2.0,0,2,1990,0,98024,47.5481,-121.886,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2817210420,545000.0,4,3.0,3160,10948,1.0,0,3,1991,0,98070,47.3733,-122.422,Never Renovated,0,[0.5 0.  1.  1. ]
1843130980,284000.0,4,2.0,2000,5390,2.0,0,0,2003,0,98042,47.3732,-122.129,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8691360380,865000.0,4,2.0,3560,13981,2.0,0,0,2000,0,98075,47.6002,-121.98,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4137000250,355000.0,4,2.0,2130,9268,2.0,0,0,1985,0,98092,47.262,-122.22,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2310010050,274950.0,3,2.0,1570,8767,1.0,0,0,1990,0,98038,47.3568,-122.038,Never Renovated,0,[0.5 0.  1.  1. ]
1370802115,1925000.0,3,4.0,3950,6134,2.0,0,3,1998,0,98199,47.6413,-122.405,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6117900010,755000.0,3,3.0,3450,15586,2.0,0,0,1989,0,98166,47.4294,-122.343,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2626069030,1940000.0,4,6.0,7220,223462,2.0,0,4,2000,0,98053,47.7097,-122.013,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1560930050,557500.0,3,2.0,2510,35255,1.0,0,2,1994,0,98038,47.4012,-122.025,Never Renovated,0,[0.5 0.  1.  1. ]
6388920460,535000.0,3,2.0,2110,8164,2.0,0,0,1990,0,98056,47.5269,-122.171,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7760400420,255000.0,3,2.0,1590,8670,1.0,0,0,1994,0,98042,47.3725,-122.073,Never Renovated,0,[0.5 0.  1.  1. ]
3885806565,1339000.0,4,4.0,2980,6349,2.0,0,3,1998,0,98033,47.6819,-122.208,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1722069145,760000.0,4,2.0,3580,97574,2.0,0,0,2004,0,98038,47.3901,-122.071,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7883605985,439000.0,3,2.0,3020,6000,3.0,0,2,1994,0,98108,47.5249,-122.319,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
2329800430,254000.0,3,2.0,1660,8188,2.0,0,0,1988,0,98042,47.3766,-122.115,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3630120050,565000.0,2,2.0,1670,4008,1.0,0,0,2005,0,98029,47.5539,-122.001,Never Renovated,0,[0.5 0.  1.  1. ]
7844200050,330000.0,5,2.0,2000,7900,1.0,0,0,1986,0,98188,47.4291,-122.292,Never Renovated,0,[0.5 0.  1.  1. ]
1240700006,870000.0,3,2.0,2320,65340,2.0,0,0,1992,0,98074,47.6106,-122.055,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3333500151,598200.0,5,4.0,2980,4635,3.0,0,0,1997,0,98118,47.5508,-122.268,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
4221270290,544900.0,3,2.0,1990,4936,2.0,0,0,2004,0,98075,47.5911,-122.018,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1775801405,557500.0,4,2.0,2390,38258,2.0,0,0,2001,0,98072,47.7433,-122.094,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2581300010,1350000.0,4,3.0,3300,15907,2.0,0,0,1985,0,98040,47.5413,-122.216,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2461900609,346100.0,3,2.0,1400,2036,2.0,0,0,2003,0,98136,47.5516,-122.382,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8856960050,318400.0,4,2.0,1820,6916,2.0,0,0,1994,0,98038,47.3862,-122.029,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
